state,date_installed,incentive_prog_names,type,size_kw,appraised,zipcode,install_type,installer,cost_per_watt,cost,lbnl_tts_version_year,lbnl_tts,city,utility_clean,tech_1,model1_clean,county,annual_PV_prod,annual_insolation,rebate,sales_tax_cost,tilt1,tracking_type,azimuth1,manuf2_clean,manuf3_clean,manuf1_clean,inv_man_clean,reported_annual_energy_prod,incentivetype,year_app_implied,year,npv_fit_real,application_implied,npv_pbi_real,other_incentive,appraised_cluster,inflation,other_incentive_real,zip_available,cust_city,pbi,pbi_real,pbi_length,application,fit_length,fit_rate,fit_payment,_3rdparty_implied,utility,install_price_real_w,install_price,installer_clean,manuf1_,inverter_reported,rebate_real,model1,_3rdparty,inv_model_reported,microinv_solarhub,bipv_3,bipv_2,bipv_1,sales_tax_rate,sales_tax_cost_real,bipv_all,thinfilm_all,china,sys_sizeac,pbi_rate,new_constr,effic_1,cust_county,tracking,inv_model_clean,mod_cost_real,inv_cost_real,bos_powerclerk_real,permitting_real,3rdparty,Filters=maxdate=1514678400&mindate=1483228800
NY,04/11/2017,,uir,2.72,,13142,Residential,"Paradise Energy Solutions, LLC",2.92,7940,,,Pulaski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,04/12/2017,,uir,7.965,,47401,Residential,,2.49,19800,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,04/18/2017,,uir,4.72,,47401,Residential,,2.61,12330,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,04/18/2017,,uir,27.9,,21601,Residential,Paradise Energy Solutions,3.57,99580,,,Easton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,04/18/2017,,uir,10.37,,75080,Residential,Axium Solar,1.81,18740,,,Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,04/18/2017,,uir,14.25,,20613,Residential,Paradise Energy Solutions,3.67,52330,,,Brandywine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,04/19/2017,,uir,7.32,,75074,Residential,Axium Solar,3.07,22440,,,Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,04/20/2017,,uir,14.3,,85345,Residential,,1.82,26000,,,Peoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,04/20/2017,,uir,12.685,,47401,Residential,,2.68,34020,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,04/20/2017,,uir,186.0,,20871,Commercial,Paradise Energy Solutions,2.05,381360,,,Clarksburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,04/25/2017,,uir,60.0,,46517,Nonprofit,,2.13,128000,,,Elkhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,04/26/2017,,uir,5.015,,47408,Residential,,2.65,13275,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,04/26/2017,,uir,10.2,,44627,Residential,Paradise Energy Solutions,2.89,29430,,,Fredericksburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,04/27/2017,,uir,23.04,,43044,Residential,Paradise Energy Solutions,2.84,65370,,,Mechanicsburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,04/28/2017,,uir,3.48,,16506,Residential,Solar Revolution,3.1,10788,,,Erie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,04/28/2017,,uir,5.31,,47408,Residential,,2.63,13950,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,04/28/2017,,uir,10.88,,13165,Residential,"Paradise Energy Solutions, LLC",2.71,29450,,,Waterloo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,05/02/2017,,uir,14.64,,76006,Residential,Axium Solar,2.6,38092,,,Arlington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,05/03/2017,,uir,12.2,,75023,Residential,Axium Solar,2.22,27082,,,Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,05/05/2017,,uir,7.625,,75075,Residential,Axium Solar,2.87,21885,,,Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE,05/05/2017,,uir,220.32,,19973,Commercial,Paradise Energy Solutions,1.98,437110,,,Seaford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,05/05/2017,,uir,12.96,,17602,Residential,Paradise Energy Solutions,3.18,41260,,,Lancaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,05/08/2017,,uir,30.69,,19330,Agricultural,Paradise Energy Solutions,3.61,110830,,,Cochranville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,05/08/2017,,uir,52.7,,19310,Commercial,Paradise Energy Solutions,2.3,121100,,,Atglen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,05/09/2017,,uir,6.195,,47401,Residential,,2.51,15525,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,05/09/2017,,uir,4.72,,47401,Residential,,2.84,13422,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,05/10/2017,,uir,22.08,,47619,Residential,,2.26,49900,,,Lynnville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,05/10/2017,,uir,9.18,,24558,Residential,Paradise Energy Solutions,4.1,37680,,,Halifax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,05/10/2017,,uir,11.2,,17320,Residential,Paradise Energy Solutions,2.84,31850,,,Fairfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,05/10/2017,,uir,9.6,,12010,Commercial,"Paradise Energy Solutions, LLC",3.91,37490,,,Amsterdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,05/12/2017,,uir,39.78,,21801,Commercial,Paradise Energy Solutions,2.51,99980,,,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,05/13/2017,,uir,75.95,,75207,Commercial,Axium Solar,,,,,Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,05/16/2017,,uir,9.44,,47401,Residential,,2.62,24750,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,05/16/2017,,uir,13.64,,43344,Residential,Paradise Energy Solutions,3.39,46180,,,Richwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,05/18/2017,,uir,7.41,,16510,Residential,Solar Revolution,3.15,23341,,,Erie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,05/18/2017,,uir,4.4,,16412,Commercial,Solar Revolution,2.92,12860,,,Edinboro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,05/18/2017,,uir,4.72,,47404,Residential,,2.62,12375,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,05/18/2017,,uir,8.26,,47403,Residential,,2.93,24165,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,05/18/2017,,uir,118.4,,17552,Agricultural,Paradise Energy Solutions,2.45,290500,,,Mount Joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,05/19/2017,,uir,8.0,,18944,Residential,Paradise Energy Solutions,3.17,25360,,,Perkasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,05/20/2017,,uir,6.1,,75075,Residential,Axium Solar,2.76,16840,,,Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,05/23/2017,,uir,15.4,,47630,Residential,,3.15,48500,,,Newburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,05/26/2017,,uir,17.92,,18801,Agricultural,"Paradise Energy Solutions, LLC",2.7,48380,,,Montrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,05/30/2017,,uir,9.735,,47403,Residential,,2.52,24525,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,05/30/2017,,uir,4.72,,47404,Residential,,2.67,12600,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,05/30/2017,,uir,2.36,,47401,Residential,,3.47,8190,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,05/31/2017,,uir,9.156,,47532,Residential,,3.44,31500,,,Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,05/31/2017,,uir,9.6,,14843,Residential,"Paradise Energy Solutions, LLC",3.37,32320,,,Hornell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,06/01/2017,,uir,5.22,,16415,Residential,Solar Revolution,3.25,16965,,,Fairview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,06/01/2017,,uir,7.68,,43062,Residential,Paradise Energy Solutions,3.79,29120,,,Pataskala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,06/02/2017,,uir,4.13,,47404,Residential,,2.62,10800,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,06/06/2017,,uir,3.245,,47401,Residential,,3.19,10350,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,06/06/2017,,uir,4.41,,76107,Residential,Axium Solar,3.07,13559,,,Fort Worth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,06/09/2017,,uir,3.05,,75023,Residential,Axium Solar,1.44,4397,,,Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,06/13/2017,,uir,10.23,,75218,Residential,Axium Solar,3.22,32971,,,Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,06/16/2017,,uir,4.13,,47404,Residential,,2.77,11430,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,06/16/2017,,uir,13.57,,47408,Residential,,2.43,33030,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,06/16/2017,,uir,5.31,,47401,Residential,,2.67,14175,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,06/16/2017,,uir,42.93,,75024,Commercial,Axium Solar,,,,,Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH ,06/16/2017,,uir,10.89,,43832,Residential,Paradise Energy Solutions,2.72,29580,,,Newcomerstown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,06/19/2017,,uir,199.98,,21617,Agricultural,Paradise Energy Solutions,2.0,399900,,,Centreville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,06/19/2017,,uir,532.48,,24184,Agricultural,Paradise Energy Solutions,1.76,935990,,,Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,06/20/2017,,uir,10.24,,20776,Residential,Paradise Energy Solutions,3.2,32780,,,Harwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,06/22/2017,,uir,15.95,,16511,Commercial,Solar Revolution,3.01,48000,,,Erie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,06/23/2017,,uir,10.464,,47631,Residential,,3.3,34500,,,New Harmony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE,06/23/2017,,uir,29.76,,19950,Agricultural,Paradise Energy Solutions,2.68,79640,,,Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,06/23/2017,,uir,6.4,,17557,Residential,Paradise Energy Solutions,3.44,22020,,,New Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,06/27/2017,,uir,16.66,,17566,Residential,Paradise Energy Solutions,2.79,46460,,,Quarryville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,06/28/2017,,uir,6.71,,75069,Residential,Axium Solar,3.02,20282,,,McKinney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,06/28/2017,,uir,3.245,,47401,Residential,,3.12,10125,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,06/30/2017,,uir,48.96,,76131,Commercial,Axium Solar,,,,,Fort Worth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,07/03/2017,,uir,11.88,,43811,Residential,ParadiseEnergy Solutions,2.64,31380,,,Conesville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,07/05/2017,,uir,5.9,,47401,Residential,,2.52,14850,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,07/05/2017,,uir,5.605,,47401,Residential,,2.57,14400,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,07/06/2017,,uir,14.25,,20613,Residential,ParadiseEnergy Solutions,3.67,52330,,,Brandywine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,07/07/2017,,uir,3.54,,47404,Residential,,3.36,11900,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL,07/07/2017,,uir,4.2,,60540,Residential,,3.1,13000,,,Naperville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,07/07/2017,,uir,21.78,,76240,Commercial,Axium Solar,,,,,Gainsville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,07/10/2017,,uir,8.829,,47720,Residential,,3.15,27800,,,Evansville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,07/10/2017,,uir,6.0,,19543,Residential,,2.51,15035,,,Morgantown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,07/13/2017,,uir,6.49,,47401,Residential,,2.61,16920,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,07/13/2017,,uir,15.12,,47579,Residential,,3.13,47400,,,Santa Claus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,07/14/2017,,uir,50.66,,75215,Government,Axium Solar,,,,,Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,07/17/2017,,uir,4.13,,47401,Residential,,2.7,11160,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,07/17/2017,,uir,12.76,,94530,Residential,,1.27,16250,,,El Cerrito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,07/17/2017,,uir,7.26,,17372,Residential,ParadiseEnergy Solutions,3.67,26670,,,York Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,07/19/2017,,uir,16.8,,42431,Residential,,2.14,35900,,,Madisonville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,07/24/2017,,uir,8.7,,47620,Residential,,5.59,48600,,,Mount Vernon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,07/24/2017,,uir,37.4,,19460,Residential,ParadiseEnergy Solutions,3.26,122000,,,Phoenixville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,07/24/2017,,uir,2.64,,19352,Residential,ParadiseEnergy Solutions,5.29,13970,,,Lincoln University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,07/27/2017,,uir,7.08,,47720,Residential,Whole Sun Designs,2.97,21000,,,Evansville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,07/27/2017,,uir,128.0,,43410,Unknown,ParadiseEnergy Solutions,2.71,346400,,,Clyde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,07/27/2017,,uir,0.885,,47620,Residential,Whole Sun Designs,3.95,3500,,,Mt. Vernon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,07/28/2017,,uir,4.72,,47429,Residential,,2.61,12330,,,Ellettsville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,07/28/2017,,uir,15.2,,17552,Residential,ParadiseEnergy Solutions,3.29,49990,,,Mt Joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,07/28/2017,,uir,183.54,,78701,Government,Axium Solar,,,,,Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,08/01/2017,,uir,4.13,,47404,Residential,Whole Sun Designs,2.72,11250,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,08/01/2017,,uir,22.08,,47630,Residential,,3.2,70700,,,Newburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,08/03/2017,,uir,9.145,,47401,Residential,Whole Sun Designs,2.44,22275,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,08/04/2017,,uir,4.13,,47404,Residential,Whole Sun Designs,2.7,11160,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,08/09/2017,,uir,14.28,,18066,Agricultural,ParadiseEnergy Solutions,3.06,43750,,,New Tripoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,08/10/2017,,uir,7.67,,47401,Residential,Whole Sun Designs,2.58,19800,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,08/10/2017,,uir,8.0,,44065,Residential,ParadiseEnergy Solutions,3.01,24040,,,Newberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,08/14/2017,,uir,18.76,,47633,Residential,,2.13,39902,,,Poseyville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,08/14/2017,,uir,14.19,,44663,Residential,ParadiseEnergy Solutions,2.32,32890,,,New Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,08/15/2017,,uir,5.9,,47401,Residential,Whole Sun Designs,2.63,15525,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,08/16/2017,,uir,6.195,,47408,Residential,Whole Sun Designs,2.54,15750,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,08/18/2017,,uir,4.72,,47408,Residential,Whole Sun Designs,2.57,12150,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,08/18/2017,,uir,19.3,,47631,Residential,,2.2,42400,,,New Harmony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,08/18/2017,,uir,68.44,,75098,Commercial,Axium Solar,,,,,Wylie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,08/18/2017,,uir,51.2,,14422,Commercial,"Paradise Energy Solutions, LLC",2.53,129700,,,Byron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT,08/20/2017,,uir,9.405,,84660,Residential,,2.93,27600,,,Spanish Fork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,08/21/2017,,uir,26.52,,19460,Commercial,ParadiseEnergy Solutions,3.7,98100,,,Phoenixville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KY,08/22/2017,,uir,9.9,,42413,Residential,,2.61,25800,,,Hanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,08/22/2017,,uir,51.2,,17022,Agricultural,ParadiseEnergy Solutions,2.08,106700,,,Elizabethtown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,08/24/2017,,uir,8.16,,43947,Residential,ParadiseEnergy Solutions,3.26,26610,,,Shadyside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
